Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Seed,Round,Accuracy,Run dir,Run key,Score path,Observed rounds,Complete run,Result source,Run status
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,32,27.60619429867196,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,33,25.523032110403893,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,34,27.999123422199556,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,35,27.413536416712493,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,36,26.800779143164682,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,37,28.106582821054417,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,38,27.949609809655087,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,39,29.00685105299214,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,40,28.899597569961806,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,41,29.43726269150746,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,42,28.088135850974727,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,43,29.425404685688367,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,44,29.05235638349265,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,45,29.32874640789856,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,46,27.87285005894405,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,47,29.64231088778954,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,48,28.641577797362665,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,49,28.86190648760386,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,50,0,50,30.073818372807143,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r50/seed0/10/log.txt,50,True,score log,Complete
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,1,27.128647654623183,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,2,28.906659425703662,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,3,28.98638600376062,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,4,29.715498463292324,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,5,32.41225501810537,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,6,32.38398881389388,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,7,32.725678437732704,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,8,32.5557441267137,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,9,32.168449480768466,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,10,32.57831809430145,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,11,34.31045711462905,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,12,32.857803084667395,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,13,31.2966251685096,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,14,31.783524573510753,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,15,30.48487500986891,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,16,31.871169171856057,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,17,30.567666706056336,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,18,31.237914152020185,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,19,30.40920776985918,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,20,30.019117392441828,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,21,30.791705174312323,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,22,29.300558664606562,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,23,29.70290372539255,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,24,29.638372135322044,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,25,30.339666607042297,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,26,30.238080478493025,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,27,30.20127067956231,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,28,29.940553648262224,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,29,29.025607186337197,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,30,30.925988740158456,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,31,30.98303849482342,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,32,29.38067389132411,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,33,30.734623575801766,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,34,31.255339446320452,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,35,31.39565449543723,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,36,31.447303044812664,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,37,32.233846448953265,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,38,31.62776798175549,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,39,31.533804358504376,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,40,31.78264269601112,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
ffa,Nonlinear FFA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,100,0,41,31.3089406645727,epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,/homes/neumann/trieu.vy.tran/FederatedLLM/epoch_round_tuning_ffa_high_rounds/tuning-ffa-wiz-tinyllama-heter-e1-r100,logs/epoch_round_tuning_23591_12.out,50,False,slurm stdout,Live partial
