Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Round,Accuracy,Previous round,Previous accuracy,Marginal accuracy gain,Compute cost
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,10,28.245048562134993,9,28.49340473168539,-0.24835616955039796,30
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,2,28.854729337720336,1,27.36925694574564,1.485472391974696,10
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,3,27.002630835986828,2,28.854729337720336,-1.8520985017335079,15
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,4,28.21303399309617,3,27.002630835986828,1.2104031571093437,20
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,5,29.378843106659414,4,28.21303399309617,1.1658091135632418,25
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,6,29.216810949450707,5,29.378843106659414,-0.16203215720870645,30
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,7,27.67479355501969,6,29.216810949450707,-1.5420173944310172,35
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,8,29.596836073923154,7,27.67479355501969,1.9220425189034636,40
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,9,27.397886623678907,8,29.596836073923154,-2.198949450244246,45
flora,Linear FLoRA,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,10,28.198280141477248,9,27.397886623678907,0.8003935177983408,50
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,2,26.545189102425244,1,21.69317730541828,4.852011797006963,2
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,3,27.31806762394634,2,26.545189102425244,0.7728785215210969,3
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,4,26.30168927482657,3,27.31806762394634,-1.0163783491197727,4
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,5,28.026638786238717,4,26.30168927482657,1.7249495114121487,5
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,6,26.534710578422533,5,28.026638786238717,-1.4919282078161835,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,7,26.381374873671405,6,26.534710578422533,-0.1533357047511288,7
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,8,28.068034935260595,7,26.381374873671405,1.6866600615891905,8
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,9,26.837950462767658,8,28.068034935260595,-1.230084472492937,9
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,10,28.869235565072458,9,26.837950462767658,2.0312851023047998,10
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,2,27.67119604250633,1,26.884230732154695,0.7869653103516363,4
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,3,28.15823949879011,2,27.67119604250633,0.48704345628377865,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,4,27.016708883020012,3,28.15823949879011,-1.1415306157700975,8
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,5,28.54926799514608,4,27.016708883020012,1.5325591121260693,10
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,6,26.803648200656514,5,28.54926799514608,-1.745619794489567,12
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,7,27.890324833725224,6,26.803648200656514,1.0866766330687092,14
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,8,29.105461981714768,7,27.890324833725224,1.2151371479895445,16
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,9,26.689458908345344,8,29.105461981714768,-2.416003073369424,18
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,10,26.860644143175293,9,26.689458908345344,0.17118523482994874,20
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,2,28.074673271321913,1,27.570072854161403,0.5046004171605105,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,3,27.644203605089096,2,28.074673271321913,-0.4304696662328169,9
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,4,26.995168267349552,3,27.644203605089096,-0.6490353377395444,12
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,5,27.62892674318814,4,26.995168267349552,0.6337584758385866,15
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,6,27.375268615803357,5,27.62892674318814,-0.25365812738478155,18
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,7,27.726689081102485,6,27.375268615803357,0.3514204652991282,21
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,8,26.31342327278285,7,27.726689081102485,-1.413265808319636,24
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,9,26.21475131177814,8,26.31342327278285,-0.09867196100470821,27
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,10,26.22564916092398,9,26.21475131177814,0.010897849145838023,30
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,2,26.765437884652044,1,28.335098379205913,-1.5696604945538688,10
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,3,28.488122144311152,2,26.765437884652044,1.7226842596591077,15
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,4,28.35857496868705,3,28.488122144311152,-0.12954717562410067,20
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,5,26.80086035718967,4,28.35857496868705,-1.5577146114973814,25
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,6,27.14895638655552,5,26.80086035718967,0.3480960293658484,30
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,7,27.301862421421603,6,27.14895638655552,0.1529060348660849,35
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,8,25.16649940362658,7,27.301862421421603,-2.1353630177950222,40
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,9,25.64759817472954,8,25.16649940362658,0.4810987711029604,45
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,25.236108865291328,9,25.64759817472954,-0.41148930943821327,50
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,2,27.59323346109605,1,18.059769315225516,9.533464145870536,2
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,3,26.17242893154984,2,27.59323346109605,-1.42080452954621,3
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,4,28.075547991262916,3,26.17242893154984,1.9031190597130738,4
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,5,28.632243921249316,4,28.075547991262916,0.5566959299864003,5
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,6,26.726266986126106,5,28.632243921249316,-1.9059769351232099,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,7,27.519786346143544,6,26.726266986126106,0.793519360017438,7
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,8,26.67803071598159,7,27.519786346143544,-0.8417556301619555,8
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,9,27.891771398668684,8,26.67803071598159,1.2137406826870958,9
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,27.966428218518747,9,27.891771398668684,0.07465681985006256,10
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,2,28.499362960700335,1,26.59888386371691,1.9004790969834247,4
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,3,28.415731852952735,2,28.499362960700335,-0.08363110774759974,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,4,28.6595880299153,3,28.415731852952735,0.24385617696256645,8
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,5,28.43066924709003,4,28.6595880299153,-0.22891878282527145,10
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,6,28.573934683372936,5,28.43066924709003,0.14326543628290622,12
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,7,27.789406263338236,6,28.573934683372936,-0.7845284200347002,14
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,8,27.692075971427865,7,27.789406263338236,-0.0973302919103709,16
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,9,28.77335344977812,8,27.692075971427865,1.0812774783502554,18
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,28.1666550583703,9,28.77335344977812,-0.6066983914078214,20
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,2,28.846910496548638,1,26.887652848139187,1.9592576484094515,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,3,27.29233521221631,2,28.846910496548638,-1.5545752843323264,9
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,4,27.72321118997404,3,27.29233521221631,0.43087597775772934,12
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,5,27.545966067846788,4,27.72321118997404,-0.1772451221272533,15
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,6,27.72880583974409,5,27.545966067846788,0.18283977189730294,18
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,7,28.856039124716244,6,27.72880583974409,1.127233284972153,21
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,8,29.165202821828203,7,28.856039124716244,0.3091636971119591,24
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,9,28.84428912215567,8,29.165202821828203,-0.32091369967253414,27
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,28.042840948222754,9,28.84428912215567,-0.8014481739329149,30
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,2,28.352936201762862,1,28.548736037734646,-0.1957998359717834,10
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,3,28.364074237912096,2,28.352936201762862,0.011138036149233699,15
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,4,29.614578378920374,3,28.364074237912096,1.2505041410082782,20
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,5,28.430879734228164,4,29.614578378920374,-1.1836986446922104,25
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,6,27.056922748036747,5,28.430879734228164,-1.3739569861914163,30
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,7,29.13094055613926,6,27.056922748036747,2.0740178081025142,35
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,8,28.58018440671366,7,29.13094055613926,-0.5507561494256024,40
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,9,28.53978254826806,8,28.58018440671366,-0.04040185844559829,45
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,28.63917281760045,9,28.53978254826806,0.09939026933238893,50
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,2,42.154465751529465,1,42.09638351770471,0.05808223382475575,2
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,3,41.318367793120984,2,42.154465751529465,-0.8360979584084802,3
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,4,40.33482461579716,3,41.318367793120984,-0.9835431773238241,4
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,5,41.174367677097216,4,40.33482461579716,0.8395430613000556,5
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,6,39.964022385882494,5,41.174367677097216,-1.210345291214722,6
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,7,40.70022229407088,6,39.964022385882494,0.7361999081883894,7
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,8,40.126600048526605,7,40.70022229407088,-0.5736222455442785,8
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,9,40.36102206504088,8,40.126600048526605,0.23442201651427297,9
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,1,10,40.18660413366696,9,40.36102206504088,-0.1744179313739167,10
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,2,41.95165125461138,1,44.27272264988395,-2.3210713952725754,4
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,3,42.16890867527782,2,41.95165125461138,0.21725742066644216,6
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,4,43.59053657311651,3,42.16890867527782,1.4216278978386896,8
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,5,44.68460555687419,4,43.59053657311651,1.0940689837576798,10
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,6,43.262463446157405,5,44.68460555687419,-1.4221421107167842,12
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,7,42.30121151519487,6,43.262463446157405,-0.9612519309625327,14
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,8,42.65858595736021,7,42.30121151519487,0.3573744421653373,16
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,9,42.74021735913149,8,42.65858595736021,0.0816314017712827,18
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,2,10,42.17589144163384,9,42.74021735913149,-0.5643259174976549,20
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,2,42.69232295744253,1,46.216901483508074,-3.5245785260655467,6
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,3,41.57884824931198,2,42.69232295744253,-1.1134747081305463,9
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,4,40.425838782194226,3,41.57884824931198,-1.153009467117755,12
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,5,41.35918654437782,4,40.425838782194226,0.9333477621835939,15
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,6,39.37290582500889,5,41.35918654437782,-1.9862807193689278,18
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,7,36.97790831561571,6,39.37290582500889,-2.3949975093931855,21
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,8,38.83675422782672,7,36.97790831561571,1.8588459122110095,24
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,9,35.99160542090973,8,38.83675422782672,-2.8451488069169883,27
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,3,10,38.33263238124551,9,35.99160542090973,2.341026960335782,30
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,2,38.09010533713283,1,46.06484928810766,-7.974743950974826,10
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,3,36.06911318318587,2,38.09010533713283,-2.0209921539469633,15
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,4,34.98601579789163,3,36.06911318318587,-1.0830973852942378,20
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,5,33.79226976184032,4,34.98601579789163,-1.1937460360513086,25
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,6,34.00229743929237,5,33.79226976184032,0.21002767745204665,30
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,7,32.01066069008484,6,34.00229743929237,-1.9916367492075295,35
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,8,33.34326023990073,7,32.01066069008484,1.332599549815889,40
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,9,31.052209556969636,8,33.34326023990073,-2.2910506829310933,45
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,heter,Heter,5,10,30.444415841415307,9,31.052209556969636,-0.6077937155543296,50
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,2,40.959383223356234,1,45.100873212020446,-4.141489988664212,2
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,3,40.747855190921676,2,40.959383223356234,-0.21152803243455764,3
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,4,39.27837422974832,3,40.747855190921676,-1.4694809611733533,4
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,5,38.60890283884426,4,39.27837422974832,-0.6694713909040644,5
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,6,38.051035298927175,5,38.60890283884426,-0.5578675399170834,6
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,7,37.747856915591086,6,38.051035298927175,-0.30317838333608904,7
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,8,35.6476079283212,7,37.747856915591086,-2.100248987269886,8
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,9,35.2878620871314,8,35.6476079283212,-0.3597458411897989,9
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,1,10,35.58244737864831,9,35.2878620871314,0.2945852915169098,10
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,2,41.62260652971888,1,42.288709736475546,-0.6661032067566666,4
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,3,43.32040114715666,2,41.62260652971888,1.6977946174377792,6
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,4,40.32606039484363,3,43.32040114715666,-2.994340752313029,8
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,5,43.332710945166696,4,40.32606039484363,3.006650550323066,10
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,6,41.62255153634585,5,43.332710945166696,-1.710159408820843,12
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,7,42.33972430992514,6,41.62255153634585,0.7171727735792857,14
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,8,40.982815561653126,7,42.33972430992514,-1.3569087482720121,16
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,9,40.13543079304065,8,40.982815561653126,-0.8473847686124785,18
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,2,10,39.19553969492619,9,40.13543079304065,-0.9398910981144581,20
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,2,37.64734670432514,1,36.82410660637841,0.82324009794673,6
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,3,37.18937819257118,2,37.64734670432514,-0.45796851175395403,9
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,4,36.98061311965547,3,37.18937819257118,-0.20876507291571045,12
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,5,36.8568089350097,4,36.98061311965547,-0.12380418464577048,15
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,6,36.204606434725235,5,36.8568089350097,-0.6522025002844671,18
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,7,36.986538002395456,6,36.204606434725235,0.7819315676702203,21
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,8,36.746180233494854,7,36.986538002395456,-0.24035776890060134,24
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,9,34.9640894014745,8,36.746180233494854,-1.7820908320203515,27
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,3,10,36.08904946377896,9,34.9640894014745,1.12496006230446,30
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,2,37.90364206374151,1,40.22545299620975,-2.3218109324682388,10
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,3,36.47299347667154,2,37.90364206374151,-1.4306485870699674,15
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,4,35.397391985070875,3,36.47299347667154,-1.0756014916006649,20
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,5,34.44443527776004,4,35.397391985070875,-0.9529567073108325,25
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,6,37.06405933075061,5,34.44443527776004,2.6196240529905666,30
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,7,36.5836114624765,6,37.06405933075061,-0.480447868274112,35
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,8,36.41143213148031,7,36.5836114624765,-0.17217933099618676,40
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,9,36.00277416006926,8,36.41143213148031,-0.40865797141105276,45
flora,Linear FLoRA,wiz,Wizard,tinyllama,TinyLlama,homo,Homo,5,10,34.60655148438787,9,36.00277416006926,-1.3962226756813862,50
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,2,44.55370053034588,1,40.962371725851554,3.5913288044943243,2
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,3,43.18967446552127,2,44.55370053034588,-1.364026064824607,3
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,4,42.64053898182721,3,43.18967446552127,-0.5491354836940587,4
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,5,41.85446285768038,4,42.64053898182721,-0.786076124146831,5
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,6,40.71225721684303,5,41.85446285768038,-1.1422056408373535,6
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,7,40.75242309096717,6,40.71225721684303,0.040165874124141965,7
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,8,39.899243448296964,7,40.75242309096717,-0.8531796426702059,8
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,9,38.46348993557084,8,39.899243448296964,-1.435753512726123,9
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,39.537687333823804,9,38.46348993557084,1.074197398252963,10
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,2,41.4372507631636,1,43.17941780344309,-1.7421670402794902,4
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,3,41.68343682203057,2,41.4372507631636,0.2461860588669751,6
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,4,41.45091914246466,3,41.68343682203057,-0.23251767956590896,8
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,5,42.09469708569437,4,41.45091914246466,0.6437779432297077,10
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,6,41.38137628514904,5,42.09469708569437,-0.7133208005453326,12
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,7,43.20431654274306,6,41.38137628514904,1.82294025759402,14
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,8,42.2516757096005,7,43.20431654274306,-0.95264083314256,16
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,9,41.89242993187752,8,42.2516757096005,-0.3592457777229754,18
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,42.3593810169204,9,41.89242993187752,0.4669510850428793,20
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,2,40.841104783528245,1,45.736471619380225,-4.895366835851981,6
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,3,41.31261735061147,2,40.841104783528245,0.47151256708322364,9
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,4,40.53710485750259,3,41.31261735061147,-0.7755124931088773,12
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,5,37.6314347591111,4,40.53710485750259,-2.9056700983914894,15
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,6,37.02127547106051,5,37.6314347591111,-0.610159288050589,18
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,7,37.21335645081311,6,37.02127547106051,0.1920809797525962,21
