Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Seed,Run dir,Score path,Observed rounds,Complete run,Result source,Run status,Round,Accuracy
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,8,30.735799074133542
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,9,29.66614522881424
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e1-r10/seed0/10/log.txt,10,True,score log,Complete,10,29.60549887564778
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,1,29.923304076320186
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,2,31.80994536900661
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,3,31.128868885387682
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,4,30.862417374680067
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,5,31.835038377536396
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,6,29.21144878254196
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,7,30.404670318411064
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,8,30.594756423061835
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,9,31.546275223403324
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e2-r10/seed0/10/log.txt,10,True,score log,Complete,10,30.477971490093424
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,1,30.91851002035319
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,2,31.42034924090052
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,3,30.83614043766531
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,4,30.34127793215971
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,5,31.185312877610105
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,6,31.84749089318692
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,7,30.72401022506444
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,8,29.84293739917302
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,9,30.56360548577008
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete,10,30.551818057653595
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,1,32.349736848160674
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,2,30.601994022033107
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,3,31.645519449205707
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,4,30.381811726628495
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,5,27.77995057397165
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,6,29.543763720556516
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,7,28.032641149191956
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,8,28.647679272489757
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,9,28.721787806997902
ffa,Nonlinear FFA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,homo,Homo,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-ffa-wiz_stratified-tinyllama-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete,10,28.581165763424604
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,1,40.962371725851554
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,2,44.55370053034588
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,3,43.18967446552127
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,4,42.64053898182721
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,5,41.85446285768038
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,6,40.71225721684303
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,7,40.75242309096717
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,8,39.899243448296964
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,9,38.46348993557084
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,1,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete,10,39.537687333823804
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,1,43.17941780344309
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,2,41.4372507631636
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,3,41.68343682203057
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,4,41.45091914246466
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,5,42.09469708569437
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,6,41.38137628514904
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,7,43.20431654274306
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,8,42.2516757096005
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,9,41.89242993187752
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,2,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete,10,42.3593810169204
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,1,45.736471619380225
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,2,40.841104783528245
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,3,41.31261735061147
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,4,40.53710485750259
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,5,37.6314347591111
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,6,37.02127547106051
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,7,37.21335645081311
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,8,37.146915906238185
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,9,37.972842962937094
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,3,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete,10,35.821307926948755
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,1,42.251335180609416
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,2,36.80443975392592
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,3,35.26691386890039
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,4,34.99511415438871
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,5,31.839035490159006
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,6,34.60048975737026
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,7,32.248526650088
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,8,33.35833548105423
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,9,32.05193831709167
flora,Linear FLoRA,wiz_stratified,Wizard stratified,tinyllama,TinyLlama,heter,Heter,5,10,0,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10,epoch_round_tuning_wiz_stratified_r10/tuning-flora-wiz_stratified-tinyllama-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete,10,31.99538648792212
