Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Round,Result source,Run status,Mean accuracy,Std accuracy,Seed count,Seeds,Max config rounds,Compute cost
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,7,score log,Complete,30.087677618236853,0.0,1,0,10,14
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,8,score log,Complete,30.3498497450722,0.0,1,0,10,16
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,9,score log,Complete,30.132990668794097,0.0,1,0,10,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,2,10,score log,Complete,29.11914510174347,0.0,1,0,10,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,1,score log,Complete,27.789584720914757,0.0,1,0,10,3
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,2,score log,Complete,29.432533562917246,0.0,1,0,10,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,3,score log,Complete,31.060014077748882,0.0,1,0,10,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,4,score log,Complete,28.677555555401508,0.0,1,0,10,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,5,score log,Complete,29.076129200507943,0.0,1,0,10,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,6,score log,Complete,29.21768801088376,0.0,1,0,10,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,7,score log,Complete,29.283462194289843,0.0,1,0,10,21
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,8,score log,Complete,27.832306348712393,0.0,1,0,10,24
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,9,score log,Complete,27.49413545688897,0.0,1,0,10,27
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,3,10,score log,Complete,28.58779565251109,0.0,1,0,10,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,1,score log,Complete,29.147440776539053,0.0,1,0,10,5
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,2,score log,Complete,27.270157371909505,0.0,1,0,10,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,3,score log,Complete,25.863407657144837,0.0,1,0,10,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,4,score log,Complete,26.766888724176297,0.0,1,0,10,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,5,score log,Complete,27.886308230205913,0.0,1,0,10,25
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,6,score log,Complete,26.897496257016517,0.0,1,0,10,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,7,score log,Complete,28.565918284122116,0.0,1,0,10,35
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,8,score log,Complete,27.226113244112504,0.0,1,0,10,40
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,9,score log,Complete,26.108321289033814,0.0,1,0,10,45
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,heter,Heter,5,10,score log,Complete,26.068466205186922,0.0,1,0,10,50
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,1,score log,Complete,16.8079114453645,0.0,1,0,10,1
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,2,score log,Complete,23.698493750052556,0.0,1,0,10,2
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,3,score log,Complete,26.220886139449924,0.0,1,0,10,3
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,4,score log,Complete,26.222183674763684,0.0,1,0,10,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,5,score log,Complete,27.327845122847588,0.0,1,0,10,5
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,6,score log,Complete,26.88443767817517,0.0,1,0,10,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,7,score log,Complete,27.661519620793552,0.0,1,0,10,7
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,8,score log,Complete,26.129946504035072,0.0,1,0,10,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,9,score log,Complete,28.14995252884155,0.0,1,0,10,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,1,10,score log,Complete,28.322168858089565,0.0,1,0,10,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,1,score log,Complete,26.46616623189893,0.0,1,0,10,2
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,2,score log,Complete,28.42350139092521,0.0,1,0,10,4
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,3,score log,Complete,28.85442998983271,0.0,1,0,10,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,4,score log,Complete,27.52784676570716,0.0,1,0,10,8
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,5,score log,Complete,27.1812071584277,0.0,1,0,10,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,6,score log,Complete,28.947906736768065,0.0,1,0,10,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,7,score log,Complete,29.543345518706527,0.0,1,0,10,14
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,8,score log,Complete,29.451739257656094,0.0,1,0,10,16
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,9,score log,Complete,29.503750183386384,0.0,1,0,10,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,2,10,score log,Complete,29.01702783697486,0.0,1,0,10,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,1,score log,Complete,25.945933251406156,0.0,1,0,10,3
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,2,score log,Complete,28.469315590963483,0.0,1,0,10,6
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,3,score log,Complete,30.217557457310612,0.0,1,0,10,9
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,4,score log,Complete,28.26248479502648,0.0,1,0,10,12
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,5,score log,Complete,27.01578858163325,0.0,1,0,10,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,6,score log,Complete,27.905450731484354,0.0,1,0,10,18
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,7,score log,Complete,28.095705603885524,0.0,1,0,10,21
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,8,score log,Complete,27.11839772236616,0.0,1,0,10,24
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,9,score log,Complete,28.437058733472742,0.0,1,0,10,27
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,3,10,score log,Complete,28.55253346246946,0.0,1,0,10,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,1,score log,Complete,27.862926693202674,0.0,1,0,10,5
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,2,score log,Complete,26.92551723273158,0.0,1,0,10,10
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,3,score log,Complete,27.8099071843471,0.0,1,0,10,15
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,4,score log,Complete,27.054016680795552,0.0,1,0,10,20
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,5,score log,Complete,26.5345194554578,0.0,1,0,10,25
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,6,score log,Complete,29.01387312750692,0.0,1,0,10,30
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,7,score log,Complete,28.12492379422785,0.0,1,0,10,35
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,8,score log,Complete,28.364555218416694,0.0,1,0,10,40
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,9,score log,Complete,25.389337821490894,0.0,1,0,10,45
nonlinear_flora,Nonlinear FLoRA Cumulative,dolly,Dolly,tinyllama,TinyLlama,homo,Homo,5,10,score log,Complete,25.916514031317988,0.0,1,0,10,50
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,1,score log,Complete,18.32076348701427,0.0,1,0,10,1
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,2,score log,Complete,19.955074579294326,0.0,1,0,10,2
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,3,score log,Complete,21.297598687832863,0.0,1,0,10,3
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,4,score log,Complete,21.98872992264974,0.0,1,0,10,4
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,5,score log,Complete,22.488107027375445,0.0,1,0,10,5
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,6,score log,Complete,25.592671724160294,0.0,1,0,10,6
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,7,score log,Complete,24.50469631179817,0.0,1,0,10,7
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,8,score log,Complete,25.997902444933825,0.0,1,0,10,8
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,9,score log,Complete,26.404860293623685,0.0,1,0,10,9
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,10,score log,Complete,26.28020641367587,0.0,1,0,10,10
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,1,score log,Complete,19.444955249787988,0.0,1,0,10,2
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,2,score log,Complete,25.10452253431818,0.0,1,0,10,4
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,3,score log,Complete,24.979742179158173,0.0,1,0,10,6
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,4,score log,Complete,25.263251165104045,0.0,1,0,10,8
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,5,score log,Complete,27.69211895332363,0.0,1,0,10,10
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,6,score log,Complete,27.145402210994202,0.0,1,0,10,12
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,7,score log,Complete,27.575156568454556,0.0,1,0,10,14
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,8,score log,Complete,27.593233936698976,0.0,1,0,10,16
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,9,score log,Complete,28.423145051655762,0.0,1,0,10,18
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,10,score log,Complete,25.922830166480527,0.0,1,0,10,20
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,1,score log,Complete,23.32597960177428,0.0,1,0,10,3
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,2,score log,Complete,25.567804585243092,0.0,1,0,10,6
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,3,score log,Complete,27.601900551512376,0.0,1,0,10,9
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,4,score log,Complete,25.268655349912645,0.0,1,0,10,12
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,5,score log,Complete,29.619329742120637,0.0,1,0,10,15
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,6,score log,Complete,27.92600044044117,0.0,1,0,10,18
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,7,score log,Complete,28.16353547830107,0.0,1,0,10,21
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,8,score log,Complete,28.93448541122181,0.0,1,0,10,24
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,9,score log,Complete,28.606487071755858,0.0,1,0,10,27
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,10,score log,Complete,27.944404334391443,0.0,1,0,10,30
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,1,score log,Complete,25.121678527954604,0.0,1,0,10,5
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,2,score log,Complete,26.835100796820736,0.0,1,0,10,10
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,3,score log,Complete,26.90129302282639,0.0,1,0,10,15
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,4,score log,Complete,28.212133550621747,0.0,1,0,10,20
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,5,score log,Complete,29.458925870359533,0.0,1,0,10,25
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,6,score log,Complete,27.35703348913242,0.0,1,0,10,30
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,7,score log,Complete,29.01219332116927,0.0,1,0,10,35
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,8,score log,Complete,27.679115370475703,0.0,1,0,10,40
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,9,score log,Complete,28.973001141844733,0.0,1,0,10,45
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,5,10,score log,Complete,28.898665834128945,0.0,1,0,10,50
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,1,score log,Complete,15.851024247055175,0.0,1,0,10,1
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,2,score log,Complete,19.161024326830027,0.0,1,0,10,2
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,3,score log,Complete,22.496382578059247,0.0,1,0,10,3
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,4,score log,Complete,26.14937314177006,0.0,1,0,10,4
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,5,score log,Complete,27.398392328683464,0.0,1,0,10,5
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,6,score log,Complete,27.633404896184246,0.0,1,0,10,6
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,7,score log,Complete,28.031812629481596,0.0,1,0,10,7
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,8,score log,Complete,28.54904089489799,0.0,1,0,10,8
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,9,score log,Complete,28.342641670473263,0.0,1,0,10,9
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,1,10,score log,Complete,27.679297499751975,0.0,1,0,10,10
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,1,score log,Complete,18.553322360446,0.0,1,0,10,2
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,2,score log,Complete,25.18449874691195,0.0,1,0,10,4
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,3,score log,Complete,27.562321549027182,0.0,1,0,10,6
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,4,score log,Complete,29.31128088622011,0.0,1,0,10,8
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,5,score log,Complete,28.246556852905506,0.0,1,0,10,10
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,6,score log,Complete,28.313626451769565,0.0,1,0,10,12
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,7,score log,Complete,27.941164570690226,0.0,1,0,10,14
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,8,score log,Complete,28.63864398461031,0.0,1,0,10,16
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,9,score log,Complete,29.548327991430938,0.0,1,0,10,18
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,2,10,score log,Complete,29.76382677072457,0.0,1,0,10,20
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,1,score log,Complete,19.4513250965125,0.0,1,0,10,3
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,2,score log,Complete,28.433601903706464,0.0,1,0,10,6
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,3,score log,Complete,28.665720056896998,0.0,1,0,10,9
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,4,score log,Complete,28.34582889491508,0.0,1,0,10,12
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,5,score log,Complete,28.955224083372922,0.0,1,0,10,15
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,6,score log,Complete,29.23599899447004,0.0,1,0,10,18
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,7,score log,Complete,30.616932937943336,0.0,1,0,10,21
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,8,score log,Complete,30.318378997843563,0.0,1,0,10,24
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,9,score log,Complete,29.785414210681736,0.0,1,0,10,27
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,3,10,score log,Complete,31.264767281439244,0.0,1,0,10,30
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,1,score log,Complete,25.99927769828887,0.0,1,0,10,5
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,2,score log,Complete,29.112118054819515,0.0,1,0,10,10
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,3,score log,Complete,27.405114158158657,0.0,1,0,10,15
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,4,score log,Complete,29.15360801986018,0.0,1,0,10,20
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,5,score log,Complete,28.797494836034467,0.0,1,0,10,25
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,6,score log,Complete,29.674882364489875,0.0,1,0,10,30
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,7,score log,Complete,29.706705757440016,0.0,1,0,10,35
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,8,score log,Complete,30.705571806875405,0.0,1,0,10,40
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,9,score log,Complete,30.968776637827954,0.0,1,0,10,45
ffa,Nonlinear FFA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,homo,Homo,5,10,score log,Complete,28.456925303153803,0.0,1,0,10,50
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,1,score log,Complete,21.69317730541828,0.0,1,0,10,1
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,2,score log,Complete,26.545189102425244,0.0,1,0,10,2
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,3,score log,Complete,27.31806762394634,0.0,1,0,10,3
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,4,score log,Complete,26.30168927482657,0.0,1,0,10,4
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,5,score log,Complete,28.026638786238717,0.0,1,0,10,5
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,6,score log,Complete,26.534710578422533,0.0,1,0,10,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,7,score log,Complete,26.381374873671405,0.0,1,0,10,7
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,8,score log,Complete,28.068034935260595,0.0,1,0,10,8
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,9,score log,Complete,26.837950462767658,0.0,1,0,10,9
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,1,10,score log,Complete,28.869235565072458,0.0,1,0,10,10
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,1,score log,Complete,26.884230732154695,0.0,1,0,10,2
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,2,score log,Complete,27.67119604250633,0.0,1,0,10,4
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,3,score log,Complete,28.15823949879011,0.0,1,0,10,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,4,score log,Complete,27.016708883020012,0.0,1,0,10,8
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,5,score log,Complete,28.54926799514608,0.0,1,0,10,10
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,6,score log,Complete,26.803648200656514,0.0,1,0,10,12
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,7,score log,Complete,27.890324833725224,0.0,1,0,10,14
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,8,score log,Complete,29.105461981714768,0.0,1,0,10,16
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,9,score log,Complete,26.689458908345344,0.0,1,0,10,18
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,2,10,score log,Complete,26.860644143175293,0.0,1,0,10,20
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,1,score log,Complete,27.570072854161403,0.0,1,0,10,3
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,2,score log,Complete,28.074673271321913,0.0,1,0,10,6
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,3,score log,Complete,27.644203605089096,0.0,1,0,10,9
flora,Linear FLoRA,dolly_stratified,Dolly stratified,tinyllama,TinyLlama,heter,Heter,3,4,score log,Complete,26.995168267349552,0.0,1,0,10,12
