Method key,Method,Dataset,Dataset label,Model key,Model,Setting key,Setting,Local epochs,Config rounds,Seed,Round,Accuracy,Run dir,Score path,Observed rounds,Complete run,Result source,Run status
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,0,4,54.51263537906137,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,0,5,54.151624548736464,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,0,6,54.87364620938629,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,0,7,54.51263537906137,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,0,8,54.151624548736464,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,0,9,54.87364620938629,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,3,10,0,10,54.151624548736464,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e3-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,1,55.5956678700361,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,2,55.23465703971119,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,3,55.23465703971119,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,4,55.5956678700361,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,5,54.51263537906137,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,6,55.95667870036101,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,7,55.23465703971119,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,8,56.678700361010826,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,9,56.678700361010826,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,5,10,0,10,56.317689530685925,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e5-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,1,57.761732851985556,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,2,58.48375451263538,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,3,58.48375451263538,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,4,56.317689530685925,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,5,56.317689530685925,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,6,56.678700361010826,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,7,57.03971119133574,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,8,57.761732851985556,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,9,57.03971119133574,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
ffa,Nonlinear FFA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,8,10,0,10,56.678700361010826,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10,epoch_round_tuning/tuning-ffa-rte_stratified-roberta-base-homo-e8-r10/seed0/10/log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,1,47.292418772563174,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,2,53.068592057761734,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,3,48.014440433213,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,4,56.678700361010826,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,5,51.985559566786996,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,6,55.5956678700361,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,7,53.068592057761734,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,8,54.51263537906137,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,9,54.151624548736464,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,1,10,0,10,54.87364620938629,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,1,53.42960288808665,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,2,53.068592057761734,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,3,56.678700361010826,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,4,58.12274368231047,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,5,54.87364620938629,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,6,55.23465703971119,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,7,55.23465703971119,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,8,53.79061371841155,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,9,55.23465703971119,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,2,10,0,10,55.23465703971119,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e2-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,1,52.707581227436826,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,2,56.678700361010826,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,3,56.678700361010826,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,4,55.5956678700361,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,5,54.51263537906137,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,6,55.95667870036101,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,7,55.5956678700361,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,8,55.5956678700361,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,9,53.068592057761734,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,3,10,0,10,53.068592057761734,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e3-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,1,57.03971119133574,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,2,57.03971119133574,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,3,56.678700361010826,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,4,57.761732851985556,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,5,55.95667870036101,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,6,56.317689530685925,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,7,58.48375451263538,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,8,57.03971119133574,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,9,57.400722021660656,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,5,10,0,10,58.12274368231047,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e5-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,1,57.03971119133574,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,2,58.48375451263538,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,3,57.400722021660656,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,4,57.761732851985556,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,5,58.12274368231047,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,6,58.12274368231047,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,7,58.844765342960294,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,8,58.844765342960294,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,9,58.844765342960294,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,heter,Heter,8,10,0,10,60.64981949458483,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-heter-e8-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,0,1,47.292418772563174,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,0,2,52.707581227436826,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,0,3,46.931407942238266,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,0,4,54.51263537906137,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,0,5,51.26353790613718,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,0,6,54.51263537906137,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10/seed0/10log.txt,10,True,score log,Complete
flora,Linear FLoRA,rte_stratified,RTE stratified,roberta-base,RoBERTa-base,homo,Homo,1,10,0,7,52.707581227436826,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10,epoch_round_tuning/tuning-flora-rte_stratified-roberta-base-homo-e1-r10/seed0/10log.txt,10,True,score log,Complete
